gestMeaning@dd1982m	@dd1982m	914.943	917.906	поддержка собственной коммуникации
gestMeaning@dd1982m	@dd1982m	917.925	919.024	изобразительный жест (игра на гитаре)
gestMeaning@dd1982m	@dd1982m	919.295	920.48	изобразительный жест (потом)
gestMeaning@dd1982m	@dd1982m	1023.035	1023.628	поддержка коммуникации собеседника
gestMeaning@dd1982m	@dd1982m	1050.972	1052.466	дейктический жест (идентификация собеседника)
intonation@kua1968m	@kua1968m	735.521	742.39	контраст
intonation@kua1968m	@kua1968m	768.266	769.26	нарратив
intonation@kua1968m	@kua1968m	778.379	787.25	нарратив
intonation@kua1968m	@kua1968m	787.371	801.646	нарратив
intonation@kua1968m	@kua1968m	802.418	813.906	контраст
intonation@kua1968m	@kua1968m	814.232	829.273	нарратив
intonation@kua1968m	@kua1968m	830.247	840.046	контраст
intonation@kua1968m	@kua1968m	840.32	854.44	контраст
intonation@kua1968m	@kua1968m	855.18	873.78	контраст
intonation@kua1968m	@kua1968m	873.8	891.694	контраст
intonation@kua1968m	@kua1968m	891.8	909.66	нарратив
intonation@kua1968m	@kua1968m	914.2	914.92	нарратив
intonation@kua1968m	@kua1968m	920.58	933.64	контраст
intonation@kua1968m	@kua1968m	933.82	945.02	нарратив
intonation@kua1968m	@kua1968m	945.2	970.1	другое
intonation@kua1968m	@kua1968m	970.79	984.29	нарратив
intonation@kua1968m	@kua1968m	984.533	988.836	нарратив
intonation@kua1968m	@kua1968m	989.487	997.022	нарратив
intonation@kua1968m	@kua1968m	997.325	1011.883	нарратив
intonation@kua1968m	@kua1968m	1012.046	1024.325	нарратив
intonation@kua1968m	@kua1968m	1024.487	1034.5	нарратив
intonation@kua1968m	@kua1968m	1034.5	1050.953	другое
intonation@kua1968m	@kua1968m	1054.527	1076.959	нарратив
intonation@kua1968m	@kua1968m	1077.332	1096.863	другое
intonation@kua1968m	@kua1968m	1097.055	1109.126	нарратив
intonation@kua1968m	@kua1968m	1109.888	1125.821	нарратив
intonation@kua1968m	@kua1968m	1126.027	1135.388	нарратив
intonation@dd1982m	@dd1982m	714.99	716.72	нарратив
intonation@dd1982m	@dd1982m	717.804	726.496	нарратив
intonation@dd1982m	@dd1982m	726.782	735.043	нарратив
intonation@dd1982m	@dd1982m	741.468	750.829	нарратив
intonation@dd1982m	@dd1982m	750.922	758.105	нарратив
intonation@dd1982m	@dd1982m	759.028	768.658	вопрос да-нет
intonation@dd1982m	@dd1982m	769.0	778.127	нарратив
intonation@dd1982m	@dd1982m	778.71	780.454	обрыв
intonation@dd1982m	@dd1982m	887.14	888.274	обрыв
intonation@dd1982m	@dd1982m	909.56	914.58	вопрос да-нет
intonation@dd1982m	@dd1982m	914.92	920.56	нарратив
intonation@dd1982m	@dd1982m	1050.976	1054.384	вопрос да-нет
words@kua1968m	@kua1968m	735.521	736.169	ааа
words@kua1968m	@kua1968m	736.169	736.379	/
